alpha,scenario_id,scenario_weight,policy,discounted_profit,promotion_count,mean_promotion_depth,first_promotion_week,discount_path
2.435,12,0.018333333333333333,dro,224.53330944243834,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,13,0.015000000000000001,myopic,226.50222687596042,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,13,0.015000000000000001,nominal_dynamic,229.26006498222125,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,13,0.015000000000000001,dro,229.08692824921883,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,14,0.01666666666666667,myopic,223.32735828334444,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,14,0.01666666666666667,nominal_dynamic,226.40999879900153,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,14,0.01666666666666667,dro,226.24627950363833,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,15,0.01666666666666667,myopic,223.6566441375992,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,15,0.01666666666666667,nominal_dynamic,224.8832180164849,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,15,0.01666666666666667,dro,224.80617855544148,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,16,0.04833333333333332,myopic,228.86702039956148,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,16,0.04833333333333332,nominal_dynamic,229.10162715523552,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,16,0.04833333333333332,dro,228.95662949531012,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,17,0.03333333333333333,myopic,234.49090322175144,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,17,0.03333333333333333,nominal_dynamic,235.55665699709746,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,17,0.03333333333333333,dro,235.35807863971462,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,18,0.025000000000000005,myopic,232.34025055571215,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,18,0.025000000000000005,nominal_dynamic,233.31711189663835,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,18,0.025000000000000005,dro,233.15266754247156,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,19,0.043333333333333335,myopic,228.57918410237812,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,19,0.043333333333333335,nominal_dynamic,228.9629462509315,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,19,0.043333333333333335,dro,228.81343424888163,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,20,0.028333333333333335,myopic,216.43326970367622,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,20,0.028333333333333335,nominal_dynamic,218.98687435395027,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,20,0.028333333333333335,dro,218.91008457519945,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,21,0.015000000000000001,myopic,215.5499828847406,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,21,0.015000000000000001,nominal_dynamic,217.60896681482353,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,21,0.015000000000000001,dro,217.55660237319782,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,22,0.03333333333333333,myopic,221.00664232044485,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,22,0.03333333333333333,nominal_dynamic,222.57779644121615,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,22,0.03333333333333333,dro,222.48366922133707,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,23,0.018333333333333337,myopic,221.26948163362272,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,23,0.018333333333333337,nominal_dynamic,221.2887904220085,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,23,0.018333333333333337,dro,221.2552480318862,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,24,0.023333333333333334,myopic,212.87790753085974,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,24,0.023333333333333334,nominal_dynamic,214.6339742744986,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,24,0.023333333333333334,dro,214.66048805849096,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,25,0.01666666666666667,myopic,236.18808619284178,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,25,0.01666666666666667,nominal_dynamic,237.39591700301534,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,25,0.01666666666666667,dro,237.2490318326915,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,26,0.03833333333333332,myopic,229.1570212688362,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,26,0.03833333333333332,nominal_dynamic,229.34467136227767,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,26,0.03833333333333332,dro,229.1912889232845,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,27,0.02666666666666667,myopic,224.44543923160157,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,27,0.02666666666666667,nominal_dynamic,226.15468562017955,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,27,0.02666666666666667,dro,226.05309719817308,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,28,0.030000000000000002,myopic,224.4998458113544,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,28,0.030000000000000002,nominal_dynamic,225.4927409446205,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,28,0.030000000000000002,dro,225.37295882271792,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,29,0.005000000000000001,myopic,205.69928102800037,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,29,0.005000000000000001,nominal_dynamic,207.97760778133588,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,29,0.005000000000000001,dro,207.98566691722567,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,30,0.020000000000000004,myopic,235.68039966339595,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,30,0.020000000000000004,nominal_dynamic,236.9866736715142,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,30,0.020000000000000004,dro,236.77704325531556,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,31,0.030000000000000002,myopic,216.78734764019836,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,31,0.030000000000000002,nominal_dynamic,218.5956724049897,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,31,0.030000000000000002,dro,218.5412188133536,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,32,0.025000000000000005,myopic,223.26821854042447,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,32,0.025000000000000005,nominal_dynamic,223.23314320195053,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,32,0.025000000000000005,dro,223.12469624354097,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,33,0.03833333333333332,myopic,229.17766353325754,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,33,0.03833333333333332,nominal_dynamic,229.21095760679765,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,33,0.03833333333333332,dro,229.1529481278918,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,34,0.023333333333333338,myopic,238.6465908583619,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,34,0.023333333333333338,nominal_dynamic,238.4255823584313,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,34,0.023333333333333338,dro,238.34966929760702,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,35,0.023333333333333334,myopic,218.9992991932069,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,35,0.023333333333333334,nominal_dynamic,220.22796332011347,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,35,0.023333333333333334,dro,220.1679445576939,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,36,0.02166666666666667,myopic,240.2644818616558,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,36,0.02166666666666667,nominal_dynamic,240.44908507536516,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,36,0.02166666666666667,dro,240.21424565800152,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,37,0.005000000000000001,myopic,220.196761380312,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,37,0.005000000000000001,nominal_dynamic,221.59289806519786,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,37,0.005000000000000001,dro,221.92661113901352,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,38,0.020000000000000004,myopic,225.7232906479827,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,38,0.020000000000000004,nominal_dynamic,226.5664462404225,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,38,0.020000000000000004,dro,226.4577966672636,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.435,39,0.028333333333333335,myopic,231.22197396276331,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.435,39,0.028333333333333335,nominal_dynamic,232.63364438663874,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.435,39,0.028333333333333335,dro,232.48150560627434,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,0,0.020000000000000004,myopic,238.36180544770116,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,0,0.020000000000000004,nominal_dynamic,238.28993518959786,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,0,0.020000000000000004,dro,238.0677246214176,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,1,0.025000000000000005,myopic,226.58135286951256,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,1,0.025000000000000005,nominal_dynamic,228.48440768105507,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,1,0.025000000000000005,dro,228.3589719213123,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,2,0.028333333333333335,myopic,219.1671002053046,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,2,0.028333333333333335,nominal_dynamic,221.43964110909226,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,2,0.028333333333333335,dro,221.4114806860747,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,3,0.03166666666666667,myopic,229.95808721286863,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,3,0.03166666666666667,nominal_dynamic,230.7573965158851,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,3,0.03166666666666667,dro,230.61193397709826,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,4,0.034999999999999996,myopic,222.13267630977265,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,4,0.034999999999999996,nominal_dynamic,223.6234641545758,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,4,0.034999999999999996,dro,223.55681598566167,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,5,0.010000000000000002,myopic,230.3397143750028,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,5,0.010000000000000002,nominal_dynamic,231.88537144752593,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,5,0.010000000000000002,dro,231.71667355666267,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,6,0.020000000000000004,myopic,210.66838467287053,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,6,0.020000000000000004,nominal_dynamic,213.57980745608359,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,6,0.020000000000000004,dro,213.54105474118893,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,7,0.025000000000000005,myopic,231.09985669890526,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,7,0.025000000000000005,nominal_dynamic,231.56191768543272,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,7,0.025000000000000005,dro,231.39279065812266,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,8,0.03666666666666666,myopic,239.4058416020889,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,8,0.03666666666666666,nominal_dynamic,239.3314262083179,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,8,0.03666666666666666,dro,239.1013465151653,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,9,0.028333333333333335,myopic,231.09649240636926,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,9,0.028333333333333335,nominal_dynamic,232.80391722188602,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,9,0.028333333333333335,dro,232.62805169423214,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,10,0.025000000000000005,myopic,221.18542086615133,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,10,0.025000000000000005,nominal_dynamic,221.6502392523583,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,10,0.025000000000000005,dro,221.55728302271007,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,11,0.028333333333333335,myopic,229.76974810822486,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,11,0.028333333333333335,nominal_dynamic,229.94300956378228,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,11,0.028333333333333335,dro,229.87793257921555,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,12,0.018333333333333333,myopic,223.9724651770483,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,12,0.018333333333333333,nominal_dynamic,225.09120795891275,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,12,0.018333333333333333,dro,224.97514782500372,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,13,0.015000000000000001,myopic,226.9928342754804,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,13,0.015000000000000001,nominal_dynamic,229.7500608588832,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,13,0.015000000000000001,dro,229.57264183992862,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,14,0.01666666666666667,myopic,223.80796654870554,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,14,0.01666666666666667,nominal_dynamic,226.89035141193244,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,14,0.01666666666666667,dro,226.7220937015525,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,15,0.01666666666666667,myopic,224.1047828728681,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,15,0.01666666666666667,nominal_dynamic,225.3292972264199,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,15,0.01666666666666667,dro,225.2498471068261,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,16,0.04833333333333332,myopic,229.3220944304864,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,16,0.04833333333333332,nominal_dynamic,229.55574369715058,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,16,0.04833333333333332,dro,229.40716416277658,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,17,0.03333333333333333,myopic,234.99130877932902,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
2.44,17,0.03333333333333333,nominal_dynamic,236.05600166999886,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3)"
2.44,17,0.03333333333333333,dro,235.8534926518554,4,0.3,3.0,"(0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3)"
2.44,18,0.025000000000000005,myopic,232.82812241197416,4,0.3,1.0,"(0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0)"
