week,dynamic_profit,myopic_profit,vdo_contribution,cumulative_vdo,decision_week,alpha,capacity,washout_horizon
8,149.60186191919777,149.06139710229678,0.5404648169009931,0.9056278222160898,True,1.65,1,12
9,140.34682869717662,139.92769400627546,0.41913469090115996,1.3247625131172498,True,1.65,1,12
10,140.79200547147195,141.10904711119537,-0.3170416397234135,1.0077208733938363,True,1.65,1,12
11,143.2001349385645,142.63992440794345,0.560210530621049,1.5679314040148853,True,1.65,1,12
12,143.5194966734064,143.17127170174058,0.34822497166581456,1.9161563756806999,True,1.65,1,12
13,149.63720587351978,149.47084480410683,0.16636106941294315,2.082517445093643,False,1.65,1,12
14,146.79920914158245,146.70232274994405,0.09688639163840662,2.1794038367320496,False,1.65,1,12
15,143.40360070304337,143.33716587300944,0.06643483003392703,2.2458386667659767,False,1.65,1,12
16,140.1639039011075,140.10582100489373,0.058082896213761614,2.3039215629797383,False,1.65,1,12
17,125.6023817761574,125.56094800700443,0.04143376915297381,2.345355332132712,False,1.65,1,12
18,112.5904636477809,112.55962328350927,0.03084036427162573,2.376195696404338,False,1.65,1,12
19,111.4375742863922,111.41394338044056,0.02363090595164863,2.3998266023559864,False,1.65,1,12
20,108.49424918650895,108.47667100186415,0.01757818464480465,2.417404787000791,False,1.65,1,12
21,124.25516385063509,124.24243187110133,0.012731979533754156,2.4301367665345452,False,1.65,1,12
22,130.23453838795828,130.22115806202268,0.013380325935600013,2.4435170924701453,False,1.65,1,12
23,133.19994489808826,133.18700726905445,0.012937629033814346,2.4564547215039596,False,1.65,1,12
24,134.60895029460863,134.59275409415534,0.01619620045329384,2.4726509219572534,False,1.65,1,12
1,160.21127959360885,163.544195204471,-3.332915610862159,-3.332915610862159,True,1.7,1,12
2,160.2165274681942,156.53608742685415,3.6804400413400344,0.3475244304778755,True,1.7,1,12
3,116.8648756661737,117.03726652833406,-0.1723908621603556,0.17513356831751992,True,1.7,1,12
4,126.65263669560062,130.64065824509743,-3.988021549496807,-3.812887981179287,True,1.7,1,12
5,162.60948620452285,158.6247133839542,3.984772820568651,0.17188483938936372,True,1.7,1,12
6,155.76353090898616,154.21916941929828,1.5443614896878728,1.7162463290772365,True,1.7,1,12
7,151.64220180245428,156.9104219527316,-5.26822015027733,-3.551973821200093,True,1.7,1,12
8,153.28944168541182,149.44025917484015,3.8491825105716657,0.29720868937157263,True,1.7,1,12
9,141.57438529447242,140.15769354476691,1.4166917497055067,1.7139004390770793,True,1.7,1,12
10,139.53727236322877,144.45275541997967,-4.915483056750901,-3.2015826176738216,True,1.7,1,12
11,146.30852064989844,143.0997689621542,3.2087516877442397,0.007169070070418115,True,1.7,1,12
12,144.7606636958739,143.36117320184346,1.399490494030431,1.406659564100849,True,1.7,1,12
13,149.16969448618445,149.53742377672043,-0.36772929053597636,1.0389302735648727,False,1.7,1,12
14,146.58874513260116,146.73065658563794,-0.14191145303678354,0.8970188205280891,False,1.7,1,12
15,143.28327785780664,143.35226570486162,-0.06898784705498429,0.8280309734731048,False,1.7,1,12
16,140.0757649230828,140.11754585477766,-0.04178093169485919,0.7862500417782456,False,1.7,1,12
17,125.54235321357287,125.56693229256248,-0.024579078989617642,0.761670962788628,False,1.7,1,12
18,112.54726498989736,112.56265166198453,-0.015386672087174702,0.7462842907014533,False,1.7,1,12
19,111.40530607631906,111.41541942220093,-0.010113345881862301,0.736170944819591,False,1.7,1,12
20,108.46855176636542,108.47635920665637,-0.007807440290946488,0.7283635045286445,False,1.7,1,12
21,124.23404182829016,124.24065667421866,-0.006614845928496038,0.7217486586001485,False,1.7,1,12
22,130.21374631880352,130.2195975611797,-0.005851242376195387,0.7158974162239531,False,1.7,1,12
23,133.1805434432117,133.18559397160686,-0.005050528395173615,0.7108468878287795,False,1.7,1,12
24,134.587036675435,134.59194723711397,-0.004910561678968861,0.7059363261498106,False,1.7,1,12
1,160.48794391026433,167.63171043186725,-7.143766521602913,-7.143766521602913,True,1.75,1,12
2,164.28373136802753,156.81111757765103,7.472613790376499,0.32884726877358617,True,1.75,1,12
3,116.8648756661737,117.03726652833406,-0.1723908621603556,0.15645640661323057,True,1.75,1,12
4,126.65263669560062,133.82453732528694,-7.17190062968632,-7.015444223073089,True,1.75,1,12
5,166.60556923047616,158.89189182621388,7.713677404262285,0.6982331811891953,True,1.75,1,12
6,156.02646725663118,154.21916941929828,1.8072978373328965,2.505531018522092,True,1.75,1,12
7,151.64220180245428,160.88759125169668,-9.245389449242396,-6.739858430720304,True,1.75,1,12
8,157.24403766623064,149.70333311265318,7.540704553577456,0.800846122857152,True,1.75,1,12
9,141.82332380239032,140.15769354476691,1.6656302576234054,2.4664763804805574,True,1.75,1,12
10,139.53727236322877,148.14207875412131,-8.604806390892549,-6.138330010411991,True,1.75,1,12
11,149.7362492654527,143.3454063242803,6.390842941172394,0.25251293076040326,True,1.75,1,12
12,145.00244562395784,143.36117320184346,1.6412724221143833,1.8937853528747866,True,1.75,1,12
13,149.16969448618445,149.53742377672043,-0.36772929053597636,1.5260560623388102,False,1.75,1,12
14,146.58874513260116,146.73065658563794,-0.14191145303678354,1.3841446093020267,False,1.75,1,12
15,143.28327785780664,143.35226570486162,-0.06898784705498429,1.3151567622470424,False,1.75,1,12
16,140.0757649230828,140.11754585477766,-0.04178093169485919,1.2733758305521832,False,1.75,1,12
17,125.54235321357287,125.56693229256248,-0.024579078989617642,1.2487967515625655,False,1.75,1,12
18,112.54726498989736,112.56265166198453,-0.015386672087174702,1.2334100794753908,False,1.75,1,12
19,111.40530607631906,111.41541942220093,-0.010113345881862301,1.2232967335935285,False,1.75,1,12
20,108.46855176636542,108.47635920665637,-0.007807440290946488,1.215489293302582,False,1.75,1,12
21,124.23404182829016,124.24065667421866,-0.006614845928496038,1.208874447374086,False,1.75,1,12
22,130.21374631880352,130.2195975611797,-0.005851242376195387,1.2030232049978906,False,1.75,1,12
23,133.1805434432117,133.18559397160686,-0.005050528395173615,1.197972676602717,False,1.75,1,12
24,134.587036675435,134.59194723711397,-0.004910561678968861,1.1930621149237481,False,1.75,1,12
1,171.71922634210827,171.7192256592635,6.828447851603414e-07,6.828447851603414e-07,True,1.8,1,12
2,157.08614781828533,157.08614772844788,8.983744237411884e-08,7.726822275344603e-07,True,1.8,1,12
3,117.03726651273355,117.03726652833406,-1.5600505776092177e-08,7.570817217583681e-07,True,1.8,1,12
4,126.7128748042163,137.00841640547642,-10.295541601260126,-10.295540844178404,True,1.8,1,12
5,170.68475693384616,159.15907026847356,11.525686665372604,1.2301458211941991,True,1.8,1,12
6,156.29803665110984,154.21916941929828,2.0788672318115573,3.3090130530057564,True,1.8,1,12
7,151.6497387859214,164.86476055066169,-13.2150217647403,-9.906008711734543,True,1.8,1,12
8,161.21136834037605,149.9664070504662,11.244961289909867,1.3389525781753235,True,1.8,1,12
9,142.07282931818324,140.15769354476691,1.9151357734163241,3.2540883515916477,True,1.8,1,12
10,139.5381652814445,151.83140208826293,-12.293236806818442,-9.039148455226794,True,1.8,1,12
11,153.16626171965524,143.5910436864064,9.57521803324883,0.5360695780220368,True,1.8,1,12
12,145.24355500641087,143.36117320184346,1.8823818045674159,2.4184513825894527,True,1.8,1,12
13,149.16944943782178,149.53742377672043,-0.36797433889864806,2.0504770436908046,False,1.8,1,12
14,146.5884720057862,146.73065658563794,-0.14218457985174382,1.9082924638390608,False,1.8,1,12
15,143.28306444997833,143.35226570486162,-0.06920125488329631,1.8390912089557645,False,1.8,1,12
16,140.0757154174054,140.11754585477766,-0.04183043737225489,1.7972607715835096,False,1.8,1,12
17,125.5422851907613,125.56693229256248,-0.024647101801178906,1.7726136697823307,False,1.8,1,12
18,112.54719189250055,112.56265166198453,-0.0154597694839822,1.7571539002983485,False,1.8,1,12
19,111.40523485444292,111.41541942220093,-0.010184567758003027,1.7469693325403455,False,1.8,1,12
20,108.4683600031157,108.47635920665637,-0.007999203540663302,1.7389701289996822,False,1.8,1,12
21,124.23370258414913,124.24065667421866,-0.006954090069527297,1.7320160389301549,False,1.8,1,12
22,130.2134440863363,130.2195975611797,-0.006153474843415552,1.7258625640867393,False,1.8,1,12
23,133.18027224939752,133.18559397160686,-0.0053217222093451255,1.7205408418773942,False,1.8,1,12
24,134.58685746732996,134.59194723711397,-0.005089769784007103,1.715451072093387,False,1.8,1,12
1,175.80674182104994,175.80674088665972,9.343902149794303e-07,9.343902149794303e-07,True,1.85,1,12
2,157.36117798152566,157.36117787924476,1.0228089308839117e-07,1.0366711080678215e-06,True,1.85,1,12
3,117.03726651273355,117.35305638019065,-0.3157898674570987,-0.3157888307859906,True,1.85,1,12
4,126.7128748042163,138.48980852256625,-11.776933718349952,-12.092722549135942,True,1.85,1,12
5,174.69702825631015,158.5165077003525,16.180520555957656,4.087798006821714,True,1.85,1,12
6,156.56052375294138,154.14940855140614,2.411115201535239,6.498913208356953,True,1.85,1,12
7,151.6497387859214,166.54595776330427,-14.896218977382887,-8.397305769025934,True,1.85,1,12
8,165.16865710494497,149.20631620520487,15.962340899740099,7.565035130714165,True,1.85,1,12
9,142.32165026479666,139.9747021618854,2.3469481029112558,9.91198323362542,True,1.85,1,12
10,139.5381652814445,153.34023925983058,-13.80207397838609,-3.89009074476067,True,1.85,1,12
11,156.59464961027945,142.77341971249845,13.821229897780995,9.931139153020325,True,1.85,1,12
12,145.48528349874013,143.12058666240225,2.3646968363378846,12.29583598935821,True,1.85,1,12
13,149.16944943782178,147.1828137420061,1.9866356958156928,14.282471685173903,False,1.85,1,12
14,146.5884720057862,145.62204599782947,0.9664260079567271,15.24889769313063,False,1.85,1,12
15,143.28306444997833,142.6868036979214,0.596260752056935,15.845158445187565,False,1.85,1,12
16,140.0757154174054,139.65658017635428,0.4191352410511229,16.264293686238688,False,1.85,1,12
17,125.5422851907613,125.28679060641971,0.2554945843415908,16.51978827058028,False,1.85,1,12
18,112.54719189250055,112.37336599168881,0.17382590081173532,16.693614171392014,False,1.85,1,12
19,111.40523485444292,111.22929276019704,0.17594209424588314,16.869556265637897,False,1.85,1,12
20,108.4683600031157,108.31642019636848,0.1519398067472224,17.02149607238512,False,1.85,1,12
21,124.23370258414913,124.0682769670828,0.16542561706633307,17.186921689451452,False,1.85,1,12
22,130.2134440863363,130.06459741548974,0.14884667084655234,17.335768360298005,False,1.85,1,12
23,133.18027224939752,133.04498908429673,0.13528316510078753,17.471051525398792,False,1.85,1,12
24,134.58685746732996,134.4635847609926,0.1232727063373602,17.594324231736152,False,1.85,1,12
1,179.89425729999158,179.8942561140559,1.1859356732202286e-06,1.1859356732202286e-06,True,1.9,1,12
2,157.636208144766,159.12131106879562,-1.4851029240296327,-1.4851017380939595,True,1.9,1,12
3,117.03726651273355,117.75869660787797,-0.721430095144413,-2.2065318332383725,True,1.9,1,12
4,126.7128748042163,142.48509049965816,-15.772215695441858,-17.97874752868023,True,1.9,1,12
5,178.70929957877408,160.5955066882196,18.113792890554492,0.13504536187426197,True,1.9,1,12
6,156.82301085477295,154.86874649766642,1.9542643571065241,2.089309718980786,True,1.9,1,12
7,151.6497387859214,171.54519768079672,-19.895458894875333,-17.806149175894546,True,1.9,1,12
8,169.12594586951383,151.02378329922405,18.102162570289778,0.29601339439523144,True,1.9,1,12
9,142.5704712114101,140.814572388335,1.755898823075114,2.0519122174703455,True,1.9,1,12
10,139.5381652814445,157.96610411156516,-18.427938830120667,-16.37602661265032,True,1.9,1,12
11,160.02303750090365,144.6276448914884,15.395392609415268,-0.9806340032350533,True,1.9,1,12
12,145.7270119910694,143.87384148288237,1.85317050818702,0.8725365049519667,True,1.9,1,12
13,149.16944943782178,148.184068571874,0.985380865947775,1.8579173708997416,False,1.9,1,12
14,146.5884720057862,145.97776248877773,0.6107095170084733,2.468626887908215,False,1.9,1,12
15,143.28306444997833,142.85591813706185,0.4271463129164772,2.895773200824692,False,1.9,1,12
16,140.0757154174054,139.75171040520317,0.3240050122022353,3.2197782130269275,False,1.9,1,12
17,125.5422851907613,125.33168746091997,0.2105977298413393,3.4303759428682667,False,1.9,1,12
18,112.54719189250055,112.39698382519029,0.1502080673102597,3.5805840101785265,False,1.9,1,12
19,111.40523485444292,111.2494244799336,0.1558103745093291,3.7363943846878556,False,1.9,1,12
20,108.4683600031157,108.32982056744896,0.13853943566674332,3.874933820354599,False,1.9,1,12
21,124.23370258414913,124.08016478803822,0.15353779611091056,4.028471616465509,False,1.9,1,12
22,130.2134440863363,130.07354326416353,0.13990082217276267,4.168372438638272,False,1.9,1,12
23,133.18027224939752,133.0520692060313,0.12820304336622712,4.296575482004499,False,1.9,1,12
24,134.58685746732996,134.46937728885547,0.11748017847449432,4.414055660478994,False,1.9,1,12
1,183.98177277893328,183.98177134145217,1.4374811030393175e-06,1.4374811030393175e-06,True,1.95,1,12
2,162.97705269843118,162.97705271398513,-1.5553951016045175e-08,1.4219271520232724e-06,True,1.95,1,12
3,115.72993742202515,117.95810226368327,-2.2281648416581277,-2.2281634197309756,True,1.95,1,12
4,128.49158246720222,145.66896957984767,-17.177387112645448,-19.405550532376424,True,1.95,1,12
5,181.9441997140355,164.3561754229653,17.588024291070212,-1.8175262413062114,True,1.95,1,12
6,161.5738578419724,155.1303884440703,6.443469397902106,4.625943156595895,True,1.95,1,12
7,152.71293427448387,175.52236697976178,-22.809432705277914,-18.18348954868202,True,1.95,1,12
8,171.87338892014492,154.50335036354548,17.37003855659944,-0.8134509920825792,True,1.95,1,12
9,146.35894290019192,141.06322687085049,5.295716029341435,4.4822650372588555,True,1.95,1,12
10,140.47061839474,161.6554274457068,-21.184809050966805,-16.70254401370795,True,1.95,1,12
11,162.1821544425522,147.99340556167007,14.188748880882116,-2.513795132825834,True,1.95,1,12
12,149.54058748109185,144.1155040416323,5.4250834394595415,2.9112883066337076,True,1.95,1,12
13,147.14130650415274,148.184068571874,-1.0427620677212701,1.8685262389124375,False,1.95,1,12
14,145.61565368886613,145.97776248877773,-0.3621087999115957,1.5064174390008418,False,1.95,1,12
15,142.6903568852661,142.85591813706185,-0.16556125179573655,1.3408561872051052,False,1.95,1,12
16,139.66094291722635,139.75171040520317,-0.09076748797681944,1.2500886992282858,False,1.95,1,12
17,125.2940809860354,125.33168746091997,-0.03760647488456925,1.2124822243437166,False,1.95,1,12
18,112.38142677229102,112.39698382519029,-0.015557052899268342,1.1969251714444482,False,1.95,1,12
19,111.23753446979336,111.2494244799336,-0.011890010140234608,1.1850351613042136,False,1.95,1,12
20,108.3269395293941,108.32982056744896,-0.0028810380548662806,1.1821541232493473,False,1.95,1,12
21,124.08175343702929,124.08016478803822,0.0015886489910741375,1.1837427722404215,False,1.95,1,12
22,130.07747299144054,130.07354326416353,0.003929727277011352,1.1876724995174328,False,1.95,1,12
23,133.0570408273907,133.0520692060313,0.004971621359402434,1.1926441208768352,False,1.95,1,12
24,134.47445840361365,134.46937728885547,0.005081114758183958,1.1977252356350192,False,1.95,1,12
1,188.06928825787492,188.0692865688484,1.689026504436697e-06,1.689026504436697e-06,True,2.0,1,12
2,166.83279434362066,166.8327943591746,-1.5553951016045175e-08,1.6734725534206518e-06,True,2.0,1,12
3,115.72993742202515,118.15750791948857,-2.427570497463421,-2.4275688239908675,True,2.0,1,12
4,128.70378490537252,148.85284866003718,-20.149063754664667,-22.576632578655534,True,2.0,1,12
5,185.95647103649947,168.11684415771103,17.839626878788437,-4.7370056998670975,True,2.0,1,12
6,165.2758048297281,155.39203039047416,9.883774439253926,5.146768739386829,True,2.0,1,12
7,152.97702247810668,179.49953627872685,-26.522513800620175,-21.375745061233346,True,2.0,1,12
8,175.83067768471383,157.9829174278669,17.847760256846925,-3.5279848043864206,True,2.0,1,12
9,149.63533195290853,141.31188135336598,8.323450599542554,4.795465795156133,True,2.0,1,12
10,140.71971133895613,165.34475077984845,-24.625039440892323,-19.82957364573619,True,2.0,1,12
11,165.6105423331764,151.35916623185176,14.251376101324638,-5.578197544411552,True,2.0,1,12
12,152.8312356664341,144.35716660038224,8.474069066051868,2.8958715216403164,True,2.0,1,12
13,147.14130650415274,148.184068571874,-1.0427620677212701,1.8531094539190462,False,2.0,1,12
14,145.61565368886613,145.97776248877773,-0.3621087999115957,1.4910006540074505,False,2.0,1,12
15,142.6903568852661,142.85591813706185,-0.16556125179573655,1.325439402211714,False,2.0,1,12
16,139.66094291722635,139.75171040520317,-0.09076748797681944,1.2346719142348945,False,2.0,1,12
17,125.2940809860354,125.33168746091997,-0.03760647488456925,1.1970654393503253,False,2.0,1,12
18,112.38142677229102,112.39698382519029,-0.015557052899268342,1.181508386451057,False,2.0,1,12
19,111.23753446979336,111.2494244799336,-0.011890010140234608,1.1696183763108223,False,2.0,1,12
20,108.3269395293941,108.32982056744896,-0.0028810380548662806,1.166737338255956,False,2.0,1,12
21,124.08175343702929,124.08016478803822,0.0015886489910741375,1.1683259872470302,False,2.0,1,12
22,130.07747299144054,130.07354326416353,0.003929727277011352,1.1722557145240415,False,2.0,1,12
23,133.0570408273907,133.0520692060313,0.004971621359402434,1.177227335883444,False,2.0,1,12
24,134.47445840361365,134.46937728885547,0.005081114758183958,1.182308450641628,False,2.0,1,12
1,192.15680373681658,192.15680179624462,1.9405719626774953e-06,1.9405719626774953e-06,True,2.05,1,12
2,170.68853598881014,170.6885360043641,-1.5553951016045175e-08,1.92501801166145e-06,True,2.05,1,12
3,115.72993742202515,118.35691357529386,-2.626976153268714,-2.6269742282507025,True,2.05,1,12
4,128.9159873435428,152.03672774022667,-23.120740396683857,-25.74771462493456,True,2.05,1,12
5,189.96874235896342,171.87751289245674,18.09122946650669,-7.65648515842787,True,2.05,1,12
6,168.97775181748372,155.65367233687806,13.324079480605661,5.667594322177791,True,2.05,1,12
7,153.2411106817295,183.47670557769186,-30.23559489596235,-24.56800057378456,True,2.05,1,12
8,179.78796644928272,161.4624844921883,18.32548195709441,-6.242518616690148,True,2.05,1,12
9,152.9117210056251,141.56053583588144,11.351185169743673,5.108666553053524,True,2.05,1,12
10,140.96880428317223,169.03407411399004,-28.06526983081781,-22.956603277764287,True,2.05,1,12
11,169.0389302238006,154.72492690203345,14.31400332176716,-8.642599955997127,True,2.05,1,12
12,156.12188385177635,144.59882915913218,11.523054692644166,2.8804547366470388,True,2.05,1,12
13,147.14130650415274,148.184068571874,-1.0427620677212701,1.8376926689257687,False,2.05,1,12
14,145.61565368886613,145.97776248877773,-0.3621087999115957,1.475583869014173,False,2.05,1,12
15,142.6903568852661,142.85591813706185,-0.16556125179573655,1.3100226172184364,False,2.05,1,12
16,139.66094291722635,139.75171040520317,-0.09076748797681944,1.219255129241617,False,2.05,1,12
17,125.2940809860354,125.33168746091997,-0.03760647488456925,1.1816486543570477,False,2.05,1,12
18,112.38142677229102,112.39698382519029,-0.015557052899268342,1.1660916014577793,False,2.05,1,12
19,111.23753446979336,111.2494244799336,-0.011890010140234608,1.1542015913175447,False,2.05,1,12
20,108.3269395293941,108.32982056744896,-0.0028810380548662806,1.1513205532626785,False,2.05,1,12
21,124.08175343702929,124.08016478803822,0.0015886489910741375,1.1529092022537526,False,2.05,1,12
22,130.07747299144054,130.07354326416353,0.003929727277011352,1.156838929530764,False,2.05,1,12
23,133.0570408273907,133.0520692060313,0.004971621359402434,1.1618105508901664,False,2.05,1,12
24,134.47445840361365,134.46937728885547,0.005081114758183958,1.1668916656483503,False,2.05,1,12
1,196.24431921575828,196.2443170236409,2.1921173924965842e-06,2.1921173924965842e-06,True,2.1,1,12
2,174.54427763399966,174.5442776495536,-1.5553951016045175e-08,2.176563441480539e-06,True,2.1,1,12
3,115.72993742202515,118.55631923109917,-2.8263818090740216,-2.82637963251058,True,2.1,1,12
4,129.1281897817131,155.2206068204162,-26.092417038703104,-28.918796671213684,True,2.1,1,12
5,193.9810136814274,175.63818162720247,18.342832054224942,-10.575964616988742,True,2.1,1,12
6,172.6796988052394,155.91531428328193,16.76438452195748,6.18841990496874,True,2.1,1,12
7,153.50519888535234,187.45387487665693,-33.94867599130458,-27.760256086335843,True,2.1,1,12
8,183.74525521385164,164.94205155650977,18.803203657341868,-8.957052428993975,True,2.1,1,12
9,156.18811005834175,141.80919031839693,14.37891973994482,5.421867310950844,True,2.1,1,12
10,141.21789722738833,172.72339744813172,-31.505500220743386,-26.08363290979254,True,2.1,1,12
11,172.46731811442484,158.09068757221516,14.376630542209682,-11.70700236758286,True,2.1,1,12
12,159.41253203711864,144.84049171788214,14.572040319236493,2.8650379516536333,True,2.1,1,12
13,147.14130650415274,148.184068571874,-1.0427620677212701,1.8222758839323632,False,2.1,1,12
14,145.61565368886613,145.97776248877773,-0.3621087999115957,1.4601670840207674,False,2.1,1,12
15,142.6903568852661,142.85591813706185,-0.16556125179573655,1.294605832225031,False,2.1,1,12
16,139.66094291722635,139.75171040520317,-0.09076748797681944,1.2038383442482115,False,2.1,1,12
17,125.2940809860354,125.33168746091997,-0.03760647488456925,1.1662318693636422,False,2.1,1,12
18,112.38142677229102,112.39698382519029,-0.015557052899268342,1.1506748164643739,False,2.1,1,12
19,111.23753446979336,111.2494244799336,-0.011890010140234608,1.1387848063241393,False,2.1,1,12
20,108.3269395293941,108.32982056744896,-0.0028810380548662806,1.135903768269273,False,2.1,1,12
21,124.08175343702929,124.08016478803822,0.0015886489910741375,1.137492417260347,False,2.1,1,12
22,130.07747299144054,130.07354326416353,0.003929727277011352,1.1414221445373585,False,2.1,1,12
23,133.0570408273907,133.0520692060313,0.004971621359402434,1.146393765896761,False,2.1,1,12
24,134.47445840361365,134.46937728885547,0.005081114758183958,1.1514748806549449,False,2.1,1,12
1,200.3318346946999,200.3318322510371,2.4436627938939637e-06,2.4436627938939637e-06,True,2.15,1,12
2,178.4000192791891,178.40001929474303,-1.5553922594335745e-08,2.428108871299628e-06,True,2.15,1,12
3,115.72993742202515,118.75572488690446,-3.025787464879315,-3.0257850367704435,True,2.15,1,12
4,129.34039221988337,158.4044859006057,-29.064093680722323,-32.089878717492766,True,2.15,1,12
5,197.99328500389134,179.39885036194818,18.594434641943167,-13.4954440755496,True,2.15,1,12
6,176.38164579299507,156.1769562296858,20.204689563309273,6.709245487759674,True,2.15,1,12
7,153.76928708897515,191.43104417562193,-37.66175708664679,-30.952511598887114,True,2.15,1,12
8,187.7025439784205,168.42161862083114,19.280925357589354,-11.67158624129776,True,2.15,1,12
9,159.46449911105836,142.05784480091242,17.40665431014594,5.735068068848179,True,2.15,1,12
10,141.46699017160444,176.41272078227334,-34.9457306106689,-29.210662541820724,True,2.15,1,12
11,175.89570600504902,161.45644824239685,14.439257762652176,-14.771404779168549,True,2.15,1,12
12,162.70318022246087,145.08215427663208,17.62102594582879,2.849621166660242,True,2.15,1,12
13,147.14130650415274,148.184068571874,-1.0427620677212701,1.806859098938972,False,2.15,1,12
14,145.61565368886613,145.97776248877773,-0.3621087999115957,1.4447502990273762,False,2.15,1,12
15,142.6903568852661,142.85591813706185,-0.16556125179573655,1.2791890472316396,False,2.15,1,12
16,139.66094291722635,139.75171040520317,-0.09076748797681944,1.1884215592548202,False,2.15,1,12
17,125.2940809860354,125.33168746091997,-0.03760647488456925,1.150815084370251,False,2.15,1,12
18,112.38142677229102,112.39698382519029,-0.015557052899268342,1.1352580314709826,False,2.15,1,12
19,111.23753446979336,111.2494244799336,-0.011890010140234608,1.123368021330748,False,2.15,1,12
20,108.3269395293941,108.32982056744896,-0.0028810380548662806,1.1204869832758817,False,2.15,1,12
21,124.08175343702929,124.08016478803822,0.0015886489910741375,1.1220756322669558,False,2.15,1,12
22,130.07747299144054,130.07354326416353,0.003929727277011352,1.1260053595439672,False,2.15,1,12
23,133.0570408273907,133.0520692060313,0.004971621359402434,1.1309769809033696,False,2.15,1,12
24,134.47445840361365,134.46937728885547,0.005081114758183958,1.1360580956615536,False,2.15,1,12
1,204.4193501736416,204.41934747843337,2.6952082237130526e-06,2.6952082237130526e-06,True,2.2,1,12
2,182.2557609243786,182.25576093993254,-1.5553951016045175e-08,2.6796542726970074e-06,True,2.2,1,12
3,115.72993742202515,118.95513054270977,-3.2251931206846223,-3.2251904410303496,True,2.2,1,12
4,129.55259465805366,161.58836498079523,-32.03577032274157,-35.26096076377192,True,2.2,1,12
5,202.00555632635533,183.1595190966939,18.84603722966142,-16.4149235341105,True,2.2,1,12
6,180.08359278075076,156.4385981760897,23.644994604661065,7.230071070550565,True,2.2,1,12
7,154.03337529259795,195.408213474587,-41.37483818198905,-34.14476711143848,True,2.2,1,12
8,191.6598327429894,171.90118568515257,19.75864705783684,-14.386120053601644,True,2.2,1,12
9,162.74088816377497,142.3064992834279,20.434388880347058,6.048268826745414,True,2.2,1,12
10,141.71608311582057,180.102044116415,-38.38596100059442,-32.33769217384901,True,2.2,1,12
11,179.32409389567326,164.8222089125785,14.501884983094754,-17.835807190754252,True,2.2,1,12
12,165.99382840780316,145.32381683538202,20.670011572421146,2.8342043816668934,True,2.2,1,12
13,147.14130650415274,148.184068571874,-1.0427620677212701,1.7914423139456233,False,2.2,1,12
14,145.61565368886613,145.97776248877773,-0.3621087999115957,1.4293335140340275,False,2.2,1,12
15,142.6903568852661,142.85591813706185,-0.16556125179573655,1.263772262238291,False,2.2,1,12
16,139.66094291722635,139.75171040520317,-0.09076748797681944,1.1730047742614715,False,2.2,1,12
17,125.2940809860354,125.33168746091997,-0.03760647488456925,1.1353982993769023,False,2.2,1,12
18,112.38142677229102,112.39698382519029,-0.015557052899268342,1.119841246477634,False,2.2,1,12
19,111.23753446979336,111.2494244799336,-0.011890010140234608,1.1079512363373993,False,2.2,1,12
20,108.3269395293941,108.32982056744896,-0.0028810380548662806,1.105070198282533,False,2.2,1,12
21,124.08175343702929,124.08016478803822,0.0015886489910741375,1.1066588472736072,False,2.2,1,12
22,130.07747299144054,130.07354326416353,0.003929727277011352,1.1105885745506185,False,2.2,1,12
23,133.0570408273907,133.0520692060313,0.004971621359402434,1.115560195910021,False,2.2,1,12
24,134.47445840361365,134.46937728885547,0.005081114758183958,1.120641310668205,False,2.2,1,12
1,207.68936255679495,207.68935966035036,2.8964445846213493e-06,2.8964445846213493e-06,True,2.24,1,12
2,185.3403542405302,185.34035425608414,-1.5553951016045175e-08,2.880890633605304e-06,True,2.24,1,12
3,119.5169438983209,119.51694390301753,-4.6966306399554014e-09,2.8761940029653488e-06,True,2.24,1,12
4,128.50184197343447,163.21358886032928,-34.711746886894815,-34.71174401070081,True,2.24,1,12
5,204.62727091515418,185.7468043552324,18.880466559921786,-15.831277450779027,True,2.24,1,12
6,182.75543588619996,156.70914834575953,26.04628754044043,10.215010089661405,True,2.24,1,12
7,154.07822004937893,197.40741170391752,-43.32919165453859,-33.114181564877185,True,2.24,1,12
8,194.72411796850704,174.24492047367676,20.479197494830288,-12.634984070046897,True,2.24,1,12
9,165.29565310564882,142.44782281905162,22.8478302865972,10.212846216550304,True,2.24,1,12
10,141.86958610853722,182.00036805087,-40.13078194233279,-29.917935725782485,True,2.24,1,12
11,182.03382778896236,167.12619035315151,14.907637435810841,-15.010298289971644,True,2.24,1,12
12,168.60072911101622,145.4065436773849,23.194185433631333,8.183887143659689,True,2.24,1,12
13,147.11762085265823,148.0635624946195,-0.9459416419612694,7.2379455016984195,False,2.24,1,12
14,145.59611346053214,145.91190914735577,-0.315795686823634,6.9221498148747855,False,2.24,1,12
15,142.67502596225827,142.82366990051005,-0.14864393825178013,6.773505876623005,False,2.24,1,12
16,139.64670006663312,139.7250067479125,-0.07830668127937201,6.695199195343633,False,2.24,1,12
17,125.28310711579554,125.320771777802,-0.037664662006449134,6.657534533337184,False,2.24,1,12
18,112.3730070077996,112.39525490478606,-0.022247896986456794,6.6352866363507275,False,2.24,1,12
19,111.23114721320691,111.25305238537909,-0.021905172172182574,6.613381464178545,False,2.24,1,12
20,108.32120534566154,108.34049520188927,-0.019289856227729274,6.594091607950816,False,2.24,1,12
