support_state,trust_region_radius,target_candidate_coverage,candidate_coverage,absolute_coverage_gap,selected
post_promotion,0.07230551109746171,0.997943797121316,0.6778615490061686,0.3200822481151474,False
post_promotion,0.07230541174928036,0.997943797121316,0.6771761480466073,0.32076764907470867,False
post_promotion,0.07230531108956141,0.997943797121316,0.6751199451679233,0.3228238519533927,False
post_promotion,0.07230520909216168,0.997943797121316,0.6730637422892392,0.3248800548320768,False
post_promotion,0.07230445530617723,0.997943797121316,0.6716929403701165,0.32625085675119947,False
post_promotion,0.07230086920167007,0.997943797121316,0.6703221384509939,0.3276216586703221,False
post_promotion,0.07230052647306033,0.997943797121316,0.6696367374914325,0.3283070596298835,False
post_promotion,0.0723001716657854,0.997943797121316,0.6682659355723098,0.32967786154900613,False
post_promotion,0.07229998953133551,0.997943797121316,0.6675805346127485,0.3303632625085675,False
post_promotion,0.07229942316783386,0.997943797121316,0.6662097326936258,0.33173406442769016,False
post_promotion,0.072299028030317,0.997943797121316,0.6655243317340644,0.33241946538725153,False
post_promotion,0.0722984069645745,0.997943797121316,0.6641535298149417,0.3337902673063743,False
post_promotion,0.07229819194172354,0.997943797121316,0.6634681288553804,0.33447566826593556,False
post_promotion,0.07229774918516536,0.997943797121316,0.662782727895819,0.33516106922549693,False
post_promotion,0.0722972886291408,0.997943797121316,0.6620973269362577,0.3358464701850583,False
post_promotion,0.0722946770923635,0.997943797121316,0.6593557230980124,0.3385880740233036,False
post_promotion,0.04879016416943226,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.04907189399239694,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.049392755329576474,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.049854560225218676,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.050572573635632334,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.050966443592027566,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05098555473286774,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.052034859123053924,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.0522392190994197,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05297581597776431,0.997943797121316,0.6518163125428376,0.3461274845784784,False
